date_id,vehicle_id,total_distance_km,running_hours,idle_hours,avg_speed,max_speed,trip_count,anomaly_count
20250121,VH_0072,271.166,23.98,0.187,50.04,97.99,2,113
20250121,VH_0275,196.368,7.212,0.057,49.9,94.86,2,41
20250121,VH_0179,271.492,20.331,0.19,56.36,110.01,3,63
20250121,VH_0166,542.618,23.281,0.15,36.02,68.65,3,51
20250121,VH_0061,202.509,4.832,0.123,57.56,111.86,3,53
20250121,VH_0202,70.458,26.499,0.086,36.38,64.69,1,64
20250121,VH_0271,388.337,12.429,0.136,54.55,111.35,2,49
20250121,VH_0272,151.079,2.99,0.062,52.84,110.94,1,15
20250122,VH_0113,316.942,3.757,0.074,33.52,69.13,2,39
20250122,VH_0160,331.63,9.019,0.163,36.04,69.91,3,159
20250122,VH_0059,317.729,49.019,1.315,42.7,83.95,4,125
20250122,VH_0065,164.098,2.911,0.103,42.81,82.87,2,72
20250122,VH_0083,544.544,6.056,0.307,55.48,111.87,2,106
20250122,VH_0112,218.75,25.464,0.089,57.02,109.08,2,40
20250122,VH_0288,228.25,30.121,17.203,49.49,97.37,2,62
20250122,VH_0295,201.89,33.346,0.183,56.62,111.66,2,59
20250122,VH_0035,347.186,25.827,0.074,49.43,97.4,2,42
20250122,VH_0100,228.386,3.717,0.129,49.17,97.9,1,76
20250122,VH_0205,422.143,8.072,0.373,55.63,111.86,2,112
20250122,VH_0258,71.556,15.816,0.059,55.33,105.26,1,19
20250122,VH_0163,159.446,20.749,0.149,50.33,97.85,1,88
20250122,VH_0196,523.637,53.662,0.145,56.95,111.66,3,146
20250122,VH_0164,132.15,22.57,0.206,42.64,81.67,2,65
20250122,VH_0001,73.22,3.184,0.039,34.78,69.94,1,36
20250122,VH_0077,119.897,21.265,0.101,57.15,109.17,1,45
20250122,VH_0188,461.288,25.298,0.029,56.64,108.72,2,17
20250122,VH_0194,98.979,5.426,0.044,54.45,104.07,2,16
20250126,VH_0200,178.227,23.151,0.119,42.39,80.84,2,81
20250126,VH_0273,36.551,42.89,0.036,33.23,63.18,1,18
20250126,VH_0228,195.508,0.115,0.0,5.06,55.71,1,1
20250126,VH_0086,161.086,40.747,0.154,56.21,110.49,1,49
20250123,VH_0230,452.092,7.759,1.371,49.34,97.57,5,158
20250123,VH_0250,403.696,16.952,0.314,49.08,97.4,3,117
20250123,VH_0251,1213.199,22.652,5.43,49.42,97.95,4,550
20250123,VH_0236,80.511,15.439,0.038,35.21,68.2,1,32
20250123,VH_0259,260.052,24.025,0.205,43.76,83.97,3,136
20250123,VH_0141,237.81,24.298,0.215,49.61,97.36,2,95
20250123,VH_0246,98.247,17.413,0.113,35.68,67.52,1,66
20250123,VH_0201,1072.524,6.294,0.161,56.04,111.58,4,474
20250123,VH_0297,712.679,7.44,0.201,55.97,111.83,3,95
20250123,VH_0222,215.976,4.06,0.194,48.46,97.35,1,83
20250123,VH_0167,136.187,33.551,0.103,56.77,111.96,1,58
20250123,VH_0134,103.97,2.313,0.029,43.4,80.79,1,29
20250124,VH_0207,2711.405,11.328,1.447,49.19,97.98,5,910
20250124,VH_0273,108.031,5.663,0.072,35.21,69.81,2,54
20250124,VH_0057,328.477,14.472,0.111,56.42,109.24,2,30
20250124,VH_0200,258.271,25.029,0.189,43.11,83.87,3,110
20250124,VH_0074,357.785,5.874,0.159,35.42,70.0,3,112
20250124,VH_0092,197.344,16.032,12.756,50.4,97.78,1,98
20250124,VH_0128,214.501,29.081,0.16,36.08,69.73,3,102
20250124,VH_0050,291.596,11.862,1.853,49.72,96.8,2,91
20250124,VH_0157,250.966,22.798,0.324,49.0,97.91,2,122
20250124,VH_0040,594.88,28.839,0.145,36.19,69.03,3,356
20250124,VH_0238,338.728,7.095,0.295,49.51,96.87,4,210
20250124,VH_0086,355.92,48.498,0.161,54.91,111.4,2,238
20250125,VH_0146,745.728,8.553,0.259,49.33,96.91,4,299
20250125,VH_0176,1909.996,15.064,0.357,55.94,111.76,6,352
20250125,VH_0281,142.318,33.377,0.068,56.49,111.67,1,45
20250125,VH_0132,101.076,2.43,0.029,35.76,67.46,1,29
20250125,VH_0053,76.715,9.203,0.09,41.32,81.57,1,22
20250125,VH_0280,16423.039,24.84,0.46,49.78,97.74,4,1464
20250125,VH_0070,225.088,23.458,2.293,56.98,110.83,2,65
20250125,VH_0234,463.837,28.207,0.401,49.81,97.64,4,192
20250125,VH_0106,367.472,20.08,0.169,56.82,110.5,4,256
20250125,VH_0032,10522.815,20.748,0.212,49.62,97.32,3,998
20250125,VH_0110,143.969,47.968,0.133,36.29,69.88,2,99
20250125,VH_0257,342.909,22.429,0.176,42.94,83.95,3,102
20250125,VH_0161,377.618,25.996,0.13,36.13,66.17,2,471
20250125,VH_0060,105.001,30.198,0.069,42.31,81.3,1,44
20250125,VH_0269,139.88,22.439,0.047,56.94,110.56,1,22
20250125,VH_0139,141.294,35.616,0.158,49.44,97.03,1,71
20250126,VH_0002,126.155,10.089,0.146,48.93,97.8,2,47
20250126,VH_0239,117.069,32.342,0.08,56.88,111.02,1,35
20250126,VH_0252,51.566,42.716,0.028,37.25,68.58,1,53
20250126,VH_0296,381.36,18.428,0.19,56.58,111.93,3,80
20250126,VH_0217,357.112,21.478,0.215,43.27,82.88,4,148
20250126,VH_0109,115.41,10.859,0.081,35.99,69.4,1,66
20250126,VH_0235,275.403,13.913,0.128,50.02,97.31,2,84
20250126,VH_0203,213.486,2.949,0.08,47.37,96.15,1,28
20250126,VH_0031,318.248,8.153,0.218,42.1,83.56,3,142
20250126,VH_0045,378.776,41.431,0.181,50.22,96.59,2,90
20250126,VH_0068,273.305,35.347,0.275,56.64,109.94,2,81
20250120,VH_0132,107.979,18.763,0.151,35.9,68.78,3,89
20250120,VH_0281,187.841,8.345,0.251,55.47,110.74,2,67
20250120,VH_0053,201.009,10.222,0.108,44.24,83.68,3,101
20250120,VH_0241,89.147,3.505,0.081,48.35,96.63,2,38
20250120,VH_0110,352.719,10.182,0.118,36.33,69.93,4,95
20250120,VH_0176,861.108,6.763,0.243,56.28,111.84,3,462
20250120,VH_0146,49.512,1.315,0.104,48.62,97.17,1,25
20250120,VH_0234,203.261,11.596,0.176,49.61,95.25,2,93
20250120,VH_0106,287.747,10.781,0.097,56.62,110.34,2,56
20250120,VH_0161,30.425,3.395,0.043,35.03,68.4,1,25
20250120,VH_0280,378.196,6.549,0.204,49.87,97.0,2,128
20250120,VH_0070,82.835,1.825,0.073,55.25,110.44,1,29
20250120,VH_0139,76.159,1.69,0.043,51.16,97.88,1,38
20250120,VH_0032,115.523,8.498,0.044,50.9,95.01,2,28
20250120,VH_0257,89.217,13.597,0.042,40.95,83.94,2,10
20250120,VH_0014,89.326,2.215,0.125,49.09,97.56,1,43
20250120,VH_0046,152.637,17.982,15.278,42.47,83.63,3,55
20250120,VH_0210,62.278,1.331,0.07,56.95,111.72,1,40
20250121,VH_0290,546.648,7.39,0.178,56.39,111.49,4,89
20250121,VH_0192,177.826,9.671,0.201,49.37,94.64,2,73
20250121,VH_0114,1524.47,24.106,0.485,56.38,111.96,4,418
20250121,VH_0037,370.908,46.747,33.409,56.1,111.65,3,138
20250121,VH_0044,359.944,21.071,0.048,36.6,64.12,3,46
20250121,VH_0098,197.019,5.086,0.213,43.32,82.66,2,109
20250121,VH_0263,371.595,25.281,0.141,51.06,97.48,2,107
20250121,VH_0019,38.588,29.498,0.035,41.33,83.19,1,12
20250122,VH_0014,155.244,24.006,21.726,49.17,97.57,2,49
20250122,VH_0281,199.888,3.418,0.077,54.81,109.52,1,37
20250122,VH_0032,446.798,6.473,0.187,49.55,95.95,2,79
20250122,VH_0269,456.847,6.78,0.156,56.42,111.73,2,194
20250122,VH_0280,221.751,24.596,0.162,50.32,97.99,2,76
20250122,VH_0106,377.988,26.947,0.242,56.26,111.19,3,85
20250122,VH_0279,336.381,26.446,1.768,57.86,111.77,3,66
20250122,VH_0146,202.844,18.105,0.188,50.31,97.88,2,77
20250122,VH_0241,923.005,35.27,0.453,49.82,97.89,4,421
20250122,VH_0132,68.701,34.776,0.095,36.48,69.16,2,75
20250122,VH_0046,95.45,20.38,0.051,42.36,80.58,1,33
20250122,VH_0053,112.255,3.881,0.083,40.76,83.71,2,27
20250122,VH_0161,107.944,42.645,0.097,36.54,69.83,2,85
20250122,VH_0234,182.31,24.876,0.111,50.15,96.01,2,64
20250122,VH_0110,44.726,49.599,0.056,36.73,69.3,1,55
20250122,VH_0176,112.963,54.215,0.114,56.11,111.4,1,32
20250122,VH_0060,109.9,24.165,0.037,43.72,78.3,1,32
20250123,VH_0007,98.496,1.0,0.061,51.34,111.35,1,15
20250123,VH_0171,75.839,3.978,0.066,38.85,80.88,1,26
20250126,VH_0229,213.678,20.756,0.118,56.77,111.23,2,48
20250126,VH_0216,6957.805,32.415,0.258,50.66,97.85,3,616
20250126,VH_0099,327.118,30.512,0.063,36.38,69.24,2,82
20250126,VH_0186,135.71,25.123,0.093,50.12,97.59,1,60
20250126,VH_0206,71.083,38.814,0.121,35.94,69.38,1,63
20250126,VH_0073,158.759,37.128,0.079,56.29,108.98,1,45
20250127,VH_0275,8.901,0.199,0.006,51.59,94.76,1,6
20250123,VH_0232,280.612,78.949,0.232,56.28,111.51,2,110
20250123,VH_0092,201.793,23.124,0.225,49.52,97.85,2,80
20250123,VH_0228,10845.347,13.896,0.174,57.54,111.9,3,757
20250123,VH_0157,473.604,19.895,0.482,49.41,97.85,3,203
20250123,VH_0200,123.662,20.919,0.134,43.21,83.75,2,88
20250123,VH_0238,309.749,5.293,0.326,48.39,95.9,2,94
20250123,VH_0128,156.86,25.78,3.081,36.08,68.41,2,73
20250123,VH_0050,185.578,41.581,0.241,49.64,97.83,1,55
20250123,VH_0158,540.191,47.48,0.128,55.34,107.77,2,189
20250123,VH_0057,485.467,30.748,0.107,55.88,110.87,2,41
20250123,VH_0273,114.673,39.93,0.088,36.35,69.91,2,64
20250123,VH_0064,229.817,23.768,14.151,43.18,83.84,3,103
20250124,VH_0246,351.512,28.561,0.246,35.68,69.99,5,271
20250124,VH_0250,429.68,31.729,0.397,49.7,97.4,3,160
20250124,VH_0236,107.409,31.881,0.146,36.25,69.47,2,105
20250124,VH_0222,11236.461,18.201,0.363,50.15,97.97,4,1508
20250124,VH_0171,141.312,3.948,0.048,41.04,83.39,2,39
20250124,VH_0230,512.856,14.447,0.233,49.79,97.72,3,110
20250124,VH_0297,836.484,23.672,0.371,56.65,111.98,4,389
20250124,VH_0005,96.538,3.965,0.148,35.39,69.91,3,89
20250124,VH_0251,282.052,19.897,0.158,49.15,95.54,2,60
20250124,VH_0141,866.554,29.646,0.186,50.03,97.91,2,681
20250124,VH_0007,124.882,22.763,0.151,55.57,110.74,1,47
20250124,VH_0047,74.704,57.148,0.028,57.78,107.98,1,18
20250124,VH_0174,100.785,47.829,0.054,37.63,68.26,1,77
20250125,VH_0162,460.549,8.061,0.165,56.86,111.64,3,60
20250125,VH_0089,732.745,13.23,0.185,43.03,83.84,4,371
20250125,VH_0076,656.47,19.297,0.357,56.38,111.94,4,465
20250125,VH_0209,909.966,39.82,0.191,57.28,110.04,4,392
20250125,VH_0294,131.923,20.428,0.161,42.5,83.31,2,82
20250125,VH_0218,187.552,19.465,0.09,51.33,97.77,2,81
20250125,VH_0187,1420.819,29.378,0.364,56.5,111.42,4,484
20250125,VH_0012,202.005,49.882,0.082,44.32,83.62,2,59
20250125,VH_0148,404.778,29.965,0.038,55.67,103.82,2,11
20250125,VH_0264,304.154,32.145,0.242,49.65,97.58,3,83
20250125,VH_0144,809.69,23.185,0.089,57.24,110.3,3,45
20250126,VH_0015,214.843,8.786,0.136,54.61,109.72,1,50
20250126,VH_0081,357.273,23.947,0.148,42.9,83.39,2,103
20250126,VH_0017,372.08,17.353,0.214,57.35,111.74,3,95
20250126,VH_0168,215.394,23.501,0.143,57.19,111.96,2,61
20250126,VH_0105,27760.975,16.901,0.149,50.37,97.9,2,735
20250126,VH_0169,922.679,24.316,0.358,56.3,111.96,3,245
20250126,VH_0016,118.835,5.622,0.035,55.85,103.04,1,16
20250120,VH_0148,288.652,3.082,0.099,55.43,111.73,2,35
20250120,VH_0089,799.523,8.025,0.225,42.84,82.47,4,296
20250120,VH_0218,252.083,3.631,0.117,48.35,96.31,2,46
20250120,VH_0012,74.089,1.433,0.035,43.13,82.8,2,38
20250120,VH_0262,307.124,5.75,0.142,56.74,111.91,2,62
20250120,VH_0294,227.279,4.648,0.166,42.21,83.98,2,72
20250120,VH_0041,152.764,3.397,1.408,56.09,110.83,1,43
20250120,VH_0209,908.397,3.248,0.144,56.51,111.62,2,308
20250120,VH_0144,51.675,1.216,0.05,55.09,104.59,1,13
20250120,VH_0076,108.527,2.645,0.092,57.19,110.78,1,53
20250121,VH_0170,1545.725,19.561,0.556,49.72,97.95,5,603
20250121,VH_0247,231.295,33.179,0.149,49.57,97.26,3,58
20250121,VH_0150,238.617,4.653,0.144,49.76,97.27,1,88
20250121,VH_0270,363.045,22.346,0.11,56.18,110.99,3,54
20250121,VH_0021,1921.64,5.698,0.212,48.79,96.59,3,792
20250121,VH_0136,986.982,13.56,0.505,56.49,111.9,4,338
20250121,VH_0004,211.364,24.835,0.214,36.07,69.94,3,158
20250121,VH_0215,55.763,32.925,0.045,42.07,82.31,1,14
20250121,VH_0173,342.653,5.205,1.28,54.21,111.05,3,47
20250121,VH_0082,262.205,34.764,0.241,43.06,84.0,4,164
20250121,VH_0096,664.429,28.83,0.114,35.9,69.21,3,574
20250121,VH_0181,138.451,17.147,0.078,57.08,111.37,1,37
20250121,VH_0177,191.337,19.23,16.04,56.49,111.95,2,56
20250122,VH_0148,236.842,29.038,0.069,57.44,110.88,2,41
20250122,VH_0209,332.836,35.864,0.213,57.27,111.46,3,85
20250122,VH_0262,143.636,13.916,0.027,57.84,111.73,1,29
20250122,VH_0264,557.009,23.406,0.198,49.06,97.57,3,217
20250122,VH_0218,168.614,17.579,0.082,50.41,97.64,1,74
20250122,VH_0089,326.512,4.472,0.147,41.93,82.21,2,85
20250122,VH_0076,212.147,2.688,0.099,56.91,111.39,1,38
20250122,VH_0144,124.064,24.459,0.109,57.41,111.15,1,57
20250123,VH_0074,151.09,18.167,0.0,46.61,52.32,2,1
20250123,VH_0207,215.783,22.812,0.157,49.51,96.94,2,85
20250123,VH_0040,83.332,1.549,0.034,36.52,69.1,1,56
20250126,VH_0292,165.702,18.081,0.143,48.69,96.65,3,40
20250126,VH_0020,298.747,3.141,0.066,42.5,83.15,2,42
20250126,VH_0124,192.392,8.441,1.863,42.6,83.84,2,76
20250126,VH_0282,988.414,23.611,0.246,56.05,111.65,4,362
20250126,VH_0190,73.145,23.203,0.076,55.38,110.95,1,19
20250126,VH_0231,195.485,2.719,0.121,55.69,110.99,1,40
20250126,VH_0084,344.964,36.83,0.102,56.97,110.86,3,50
20250127,VH_0213,11.798,0.281,0.012,50.0,92.82,1,7
20250123,VH_0293,22992.596,18.442,0.384,49.62,97.82,4,1503
20250123,VH_0010,247.469,38.259,0.209,49.7,97.94,2,91
20250123,VH_0023,169.578,34.496,0.112,56.49,111.52,1,45
20250123,VH_0033,213.849,8.234,0.151,36.33,69.31,2,126
20250123,VH_0253,357.026,14.625,0.335,49.99,97.14,4,156
20250123,VH_0284,165.053,21.998,0.227,42.55,82.93,2,81
20250123,VH_0119,269.525,33.592,0.121,43.17,83.7,3,88
20250123,VH_0224,167.735,44.844,0.2,36.25,68.49,3,153
20250123,VH_0118,278.764,53.731,0.217,57.69,111.3,2,86
20250123,VH_0093,851.78,22.079,0.57,50.14,97.6,4,623
20250123,VH_0286,360.577,7.167,0.161,56.41,110.48,2,78
20250123,VH_0223,95.064,20.027,0.103,35.96,69.57,1,72
20250123,VH_0261,183.83,29.531,0.158,55.04,109.74,2,39
20250124,VH_0052,621.667,20.533,3.973,49.86,97.42,5,198
20250124,VH_0079,1581.668,32.418,0.376,56.46,111.79,4,471
20250124,VH_0225,1078.664,61.428,0.401,49.8,97.77,3,646
20250124,VH_0175,264.993,39.289,0.164,56.7,111.23,3,75
20250124,VH_0063,180.028,41.33,0.193,36.67,69.59,2,136
20250124,VH_0129,229.189,29.644,0.194,42.92,83.93,4,106
20250124,VH_0115,294.283,43.331,0.249,56.96,111.45,2,83
20250124,VH_0240,381.355,10.33,1.98,49.64,97.49,2,161
20250124,VH_0062,138.21,42.639,0.125,35.81,69.59,2,107
20250124,VH_0208,146.948,21.523,0.079,50.25,95.8,1,25
20250125,VH_0075,222.567,5.514,0.251,55.04,111.63,3,86
20250125,VH_0072,212.992,2.602,0.091,49.24,97.71,2,75
20250125,VH_0220,377.914,33.113,0.483,55.94,111.72,3,134
20250125,VH_0125,253.354,21.631,0.18,49.58,96.57,2,85
20250125,VH_0166,215.132,50.755,0.198,36.79,69.98,3,156
20250125,VH_0276,454.674,33.446,0.244,56.26,111.23,3,200
20250125,VH_0227,248.247,23.996,0.138,56.51,109.57,3,39
20250125,VH_0272,10009.622,7.91,0.188,56.8,110.31,3,611
20250125,VH_0067,266.443,12.481,0.09,35.79,69.73,2,216
20250125,VH_0143,174.801,3.898,0.081,49.44,97.99,1,45
20250125,VH_0095,99.62,20.041,0.068,35.95,69.92,2,68
20250125,VH_0271,330.998,16.829,0.302,56.47,111.8,2,105
20250125,VH_0202,327.855,29.648,0.13,36.37,68.44,4,99
20250125,VH_0048,1353.555,22.715,0.276,55.56,111.32,4,307
20250125,VH_0006,129.199,13.415,0.099,48.69,97.96,1,23
20250125,VH_0275,104.235,16.916,0.07,49.63,97.28,1,22
20250125,VH_0233,160.328,24.632,0.097,57.68,111.44,1,50
20250125,VH_0256,89.488,25.599,0.126,56.54,111.09,1,36
20250125,VH_0008,333.569,21.685,0.153,57.31,111.63,2,308
20250125,VH_0185,67.203,26.293,0.039,41.97,72.5,1,18
20250125,VH_0195,121.341,32.097,0.072,50.15,94.36,1,46
20250126,VH_0090,82.333,9.815,0.069,36.73,69.62,1,56
20250126,VH_0204,97.902,17.549,0.098,50.24,97.16,1,39
20250126,VH_0199,147.541,11.083,0.046,55.95,111.87,2,29
20250126,VH_0189,232.108,45.286,0.178,35.32,69.66,2,129
20250126,VH_0111,7341.595,19.148,0.126,56.78,111.92,3,633
20250126,VH_0214,23097.45,20.596,0.193,56.9,109.85,2,476
20250126,VH_0151,188.256,3.803,0.053,42.52,82.94,2,50
20250126,VH_0088,897.508,21.466,0.175,56.67,111.75,2,545
20250126,VH_0147,96.676,58.066,0.081,42.91,82.31,2,39
20250126,VH_0038,142.613,51.466,0.173,36.25,69.4,2,123
20250120,VH_0125,289.061,6.596,0.292,50.2,97.26,2,154
20250120,VH_0202,185.932,11.573,5.009,35.83,69.69,3,201
20250120,VH_0075,64.397,1.549,0.119,56.11,110.79,1,22
20250120,VH_0185,256.333,6.792,0.27,42.58,83.98,4,176
20250120,VH_0179,18887.154,19.197,4.956,56.12,110.84,5,1005
20250120,VH_0220,248.386,11.38,0.257,55.85,111.51,2,86
20250120,VH_0095,352.9,21.059,0.326,36.23,69.41,6,245
20250120,VH_0195,191.753,4.348,0.189,49.73,96.6,2,71
20250120,VH_0107,222.016,16.786,0.192,36.66,69.99,4,156
20250120,VH_0006,274.973,22.179,0.234,49.82,97.95,4,116
20250120,VH_0048,134.095,3.183,0.116,55.31,111.8,1,42
20250120,VH_0166,91.149,5.609,0.13,35.88,69.97,3,75
20250120,VH_0067,14.952,0.532,0.041,36.04,68.93,1,24
20250120,VH_0008,292.59,9.098,0.3,56.75,111.64,2,115
20250120,VH_0272,263.28,17.598,0.173,57.3,111.11,3,82
20250120,VH_0227,116.884,17.366,0.037,57.11,110.69,2,19
20250120,VH_0072,58.959,1.533,0.066,49.34,97.73,1,38
20250121,VH_0113,186.419,23.291,0.085,35.57,69.91,3,58
20250121,VH_0077,587.545,32.31,0.474,56.01,111.84,4,163
20250121,VH_0242,215.1,6.939,3.315,34.54,68.93,2,67
20250121,VH_0163,416.485,24.812,3.276,50.46,97.97,3,149
20250121,VH_0156,552.597,8.434,0.237,43.48,83.69,4,225
20250121,VH_0112,126.031,2.786,0.129,56.27,110.23,1,52
20250121,VH_0188,911.52,27.632,0.289,56.94,111.97,4,478
20250121,VH_0288,4349.735,13.359,0.333,49.85,97.92,4,1561
20250121,VH_0205,536.876,30.373,0.359,56.75,111.91,4,154
20250121,VH_0295,141.858,12.841,0.098,56.05,111.98,1,36
20250121,VH_0258,296.711,23.456,0.153,57.62,110.94,2,85
20250121,VH_0083,110.367,2.912,0.062,57.56,111.66,2,46
20250121,VH_0001,296.922,5.778,0.098,36.21,69.58,3,82
20250121,VH_0065,197.976,23.462,0.242,43.17,83.94,4,147
20250121,VH_0035,327.502,4.139,0.186,48.02,97.93,1,64
20250121,VH_0160,434.933,28.249,0.143,36.52,69.87,4,140
20250121,VH_0164,1266.71,38.743,0.24,43.4,83.8,4,684
20250121,VH_0194,197.449,7.939,0.136,55.6,111.57,2,51
20250121,VH_0283,71.799,24.093,0.034,42.42,83.24,1,27
20250122,VH_0271,559.3,6.395,0.183,55.45,111.37,4,75
20250122,VH_0026,314.811,26.628,0.166,56.76,111.6,3,80
20250122,VH_0125,566.994,47.58,0.263,49.8,97.45,3,162
20250122,VH_0008,172.825,2.506,0.136,55.3,111.37,1,54
20250122,VH_0166,182.639,26.113,0.122,36.21,68.63,3,145
20250122,VH_0107,35.503,27.165,0.046,36.32,66.89,1,40
20250122,VH_0048,175.192,23.431,0.121,57.2,111.64,2,61
20250122,VH_0233,170.168,17.531,0.193,57.18,111.87,1,60
20250122,VH_0006,4457.928,11.649,0.453,49.96,97.86,4,1971
20250122,VH_0143,131.956,20.653,0.154,49.87,97.56,1,66
20250122,VH_0195,149.523,1.579,0.064,48.27,97.17,1,25
20250122,VH_0185,35.618,16.579,0.039,42.2,72.04,1,19
20250122,VH_0095,99.524,19.399,17.787,36.25,68.47,1,62
20250122,VH_0275,2553.53,23.171,0.179,49.8,97.26,3,931
20250122,VH_0075,180.053,56.549,0.054,56.37,106.37,3,25
20250122,VH_0179,326.302,4.18,0.048,55.64,107.19,2,32
20250122,VH_0256,54.87,25.509,0.06,55.01,107.45,1,21
20250122,VH_0276,207.048,24.481,22.127,56.82,108.51,2,25
20250123,VH_0248,115.299,9.429,0.086,56.41,110.68,1,40
20250123,VH_0027,197.148,17.898,0.169,50.05,96.82,1,104
20250123,VH_0277,94.333,16.754,0.064,49.5,96.88,1,27
20250126,VH_0140,75.873,1.093,0.586,35.48,67.68,1,24
20250126,VH_0153,301.545,25.914,0.105,42.94,83.64,2,116
20250126,VH_0191,229.712,4.981,0.188,49.74,97.14,1,105
20250126,VH_0193,295.619,9.727,0.086,48.36,94.08,3,48
20250127,VH_0241,30.2,0.817,0.035,47.89,97.11,1,19
20250123,VH_0037,1586.954,11.404,0.274,56.24,111.68,5,498
20250123,VH_0192,397.749,60.928,0.244,50.03,97.49,3,146
20250123,VH_0263,1647.437,49.245,0.403,49.79,97.94,4,774
20250123,VH_0290,199.417,8.118,0.11,55.95,108.04,2,48
20250123,VH_0022,64.487,23.099,0.067,36.1,67.64,1,32
20250124,VH_0247,603.125,23.574,0.273,49.75,97.48,4,136
20250124,VH_0181,619.627,11.226,0.319,55.87,111.81,4,152
20250124,VH_0136,535.747,6.219,0.177,56.42,111.9,2,87
20250124,VH_0215,1110.174,15.009,8.526,42.89,83.95,3,667
20250124,VH_0004,178.408,9.558,0.125,35.51,68.42,2,114
20250124,VH_0270,376.637,4.681,0.19,55.62,111.71,3,78
20250124,VH_0104,107.616,36.098,0.098,36.75,69.22,2,60
20250124,VH_0039,322.661,23.8,0.608,36.84,69.85,4,220
20250124,VH_0173,196.452,5.855,0.109,55.55,110.84,1,38
20250124,VH_0096,51.627,15.829,0.048,36.03,69.52,1,48
20250124,VH_0150,7785.392,6.893,0.259,49.45,97.85,4,184
20250124,VH_0021,140.329,2.158,0.069,46.77,95.79,1,32
20250125,VH_0154,557.892,27.055,0.351,56.61,111.05,4,155
20250125,VH_0159,151.973,40.047,0.177,42.12,83.86,2,69
20250125,VH_0043,165.271,3.11,0.083,56.45,110.68,1,47
20250125,VH_0183,362.181,21.756,0.126,56.73,111.53,3,68
20250125,VH_0180,143.288,36.961,0.117,43.14,82.9,2,64
20250125,VH_0178,209.433,24.046,0.429,36.17,69.67,4,156
20250125,VH_0254,164.757,19.991,0.091,36.54,69.32,3,61
20250125,VH_0237,185.138,3.589,0.116,48.32,97.59,2,35
20250125,VH_0155,197.483,22.231,0.24,42.53,81.38,3,172
20250125,VH_0085,1735.547,20.167,0.335,49.48,97.79,2,467
20250125,VH_0126,157.17,26.049,0.127,57.5,110.62,1,44
20250125,VH_0274,357.795,10.065,0.077,55.16,110.99,4,33
20250125,VH_0003,269.392,4.348,0.151,56.24,111.96,3,58
20250125,VH_0122,167.888,24.483,0.155,50.08,96.9,1,53
20250125,VH_0152,212.548,4.274,0.145,49.74,95.97,1,77
20250125,VH_0135,812.915,23.113,0.118,57.72,111.91,2,456
20250125,VH_0024,267.279,26.666,0.094,57.44,110.85,1,45
20250126,VH_0299,124.505,5.124,0.061,55.97,111.91,3,27
20250126,VH_0165,125.627,10.076,0.111,49.39,97.7,1,38
20250126,VH_0226,483.303,31.461,0.386,49.58,97.12,4,147
20250126,VH_0145,102.996,31.799,30.931,54.44,111.91,1,13
20250126,VH_0055,203.179,4.303,0.095,48.2,95.81,2,39
20250126,VH_0255,193.796,6.918,0.155,36.09,68.9,2,135
20250126,VH_0298,18820.281,20.794,0.144,35.69,68.49,3,813
20250126,VH_0149,283.632,48.389,0.117,56.0,111.95,2,43
20250126,VH_0101,77.884,12.793,0.094,43.41,83.37,1,53
20250126,VH_0172,67.353,0.956,0.056,35.03,68.86,1,32
20250126,VH_0130,69.291,17.794,0.03,35.35,67.35,1,19
20250126,VH_0285,291.634,8.194,0.232,34.93,69.98,4,129
20250126,VH_0219,435.347,34.531,0.248,49.5,97.6,3,103
20250126,VH_0011,1518.87,22.343,1.096,56.65,111.98,4,467
20250126,VH_0094,96.72,5.824,0.085,37.13,69.7,1,73
20250126,VH_0123,199.002,19.0,0.0,51.13,51.13,1,1
20250120,VH_0043,1051.733,11.469,0.205,56.7,109.91,3,585
20250120,VH_0120,1320.276,9.413,0.312,56.26,111.22,4,486
20250120,VH_0126,680.921,12.681,2.174,56.27,111.87,4,139
20250120,VH_0122,165.415,11.462,0.111,50.14,97.95,2,55
20250120,VH_0237,1350.849,3.891,0.141,49.51,97.67,2,551
20250120,VH_0254,339.862,3.823,0.057,36.67,69.22,2,53
20250120,VH_0003,51.805,1.199,0.086,56.42,110.78,1,14
20250120,VH_0127,326.261,4.142,0.164,56.94,111.49,2,369
20250120,VH_0178,85.972,12.764,0.069,35.4,66.53,2,36
20250120,VH_0245,141.818,3.499,0.171,50.61,97.9,1,85
20250120,VH_0155,608.319,10.676,0.297,42.84,83.77,4,307
20250120,VH_0024,195.877,4.397,0.12,56.98,111.86,2,77
20250120,VH_0135,35.703,0.784,0.035,56.73,110.42,1,19
20250120,VH_0154,65.942,1.581,0.071,55.56,110.6,1,25
20250120,VH_0180,24.797,0.816,0.055,41.34,82.81,1,25
20250120,VH_0085,42.459,1.114,0.046,48.89,97.38,1,16
20250120,VH_0265,69.848,1.814,0.095,48.85,97.04,1,32
20250120,VH_0274,122.061,2.713,0.139,57.01,111.8,1,68
20250120,VH_0159,59.279,20.806,0.063,42.87,82.68,2,30
20250120,VH_0018,133.136,4.009,0.138,48.24,97.39,1,35
20250121,VH_0005,0.0,0.0,0.0,55.71,55.71,1,1
20250121,VH_0167,266.565,18.946,0.103,57.96,111.43,3,57
20250121,VH_0047,258.624,26.2,0.234,56.57,111.94,2,87
20250121,VH_0236,70.814,9.338,0.014,36.79,67.45,1,22
